Active,Admin2,Combined_Key,Confirmed,Country_Region,Deaths,FIPS,Incident_Rate,Last_Update,Lat,Long_,OBJECTID,People_Tested,Province_State,Recovered
0,Abbeville,"Abbeville, South Carolina, US",6,US,0,45001,,1586178941000,34.22333378,-82.46170658,1,,South Carolina,0
0,Acadia,"Acadia, Louisiana, US",75,US,2,22001,,1586178941000,30.2950649,-92.41419698,2,,Louisiana,0
0,Accomack,"Accomack, Virginia, US",11,US,0,51001,,1586178941000,37.76707161,-75.63234615,3,,Virginia,0
0,Ada,"Ada, Idaho, US",402,US,3,16001,,1586178941000,43.4526575,-116.2415516,4,,Idaho,0
0,Adair,"Adair, Iowa, US",1,US,0,19001,,1586178941000,41.33075609,-94.47105874,5,,Iowa,0
0,Adair,"Adair, Kentucky, US",3,US,0,21001,,1586178941000,37.10459774,-85.28129668,6,,Kentucky,0
0,Adair,"Adair, Missouri, US",10,US,0,29001,,1586178941000,40.19058551,-92.60078167,7,,Missouri,0
0,Adair,"Adair, Oklahoma, US",18,US,0,40001,,1586178941000,35.88494195,-94.65859267,8,,Oklahoma,0
0,Adams,"Adams, Colorado, US",354,US,10,08001,,1586178941000,39.87432092,-104.3362578,9,,Colorado,0
0,Adams,"Adams, Idaho, US",1,US,0,16003,,1586178941000,44.89333571,-116.4545247,10,,Idaho,0
0,Adams,"Adams, Illinois, US",3,US,0,17001,,1586178941000,39.98815591,-91.18786813,11,,Illinois,0
0,Adams,"Adams, Indiana, US",2,US,0,18001,,1586178941000,40.7457653,-84.93671406,12,,Indiana,0
0,Adams,"Adams, Mississippi, US",19,US,0,28001,,1586178941000,31.47669768,-91.35326037,13,,Mississippi,0
0,Adams,"Adams, Nebraska, US",11,US,0,31001,,1586178941000,40.5244942,-98.50117804,14,,Nebraska,0
0,Adams,"Adams,Ohio,US",2,US,0,39001,,1586178941000,38.84541072,-83.4718964,15,,Ohio,0
0,Adams,"Adams, Pennsylvania, US",22,US,0,42001,,1586178941000,39.87140411,-77.21610347,16,,Pennsylvania,0
0,Adams,"Adams, Washington, US",26,US,0,53001,,1586178941000,46.98299757,-118.5601734,17,,Washington,0
0,Adams,"Adams, Wisconsin, US",1,US,0,55001,,1586178941000,43.96974651,-89.76782777,18,,Wisconsin,0
0,Addison,"Addison, Vermont, US",40,US,0,50001,,1586178941000,44.03217337,-73.14130877,19,,Vermont,0
0,Aiken,"Aiken, South Carolina, US",27,US,1,45003,,1586178941000,33.54338026,-81.63645384,20,,South Carolina,0
0,Alachua,"Alachua, Florida, US",123,US,0,12001,,1586178941000,29.67866525,-82.35928158,21,,Florida,0
0,Alamance,"Alamance, North Carolina, US",19,US,0,37001,,1586178941000,36.0434701,-79.39976137,22,,North Carolina,0
0,Alameda,"Alameda, California, US",566,US,12,06001,,1586178941000,37.64629437,-121.8929271,23,,California,0
0,Alamosa,"Alamosa, Colorado, US",4,US,0,08003,,1586178941000,37.57250606,-105.7885451,24,,Colorado,0
0,Albany,"Albany, New York, US",305,US,8,36001,,1586178941000,42.60060306,-73.97723916,25,,New York,0
0,Albany,"Albany, Wyoming, US",4,US,0,56001,,1586178941000,41.65498705,-105.7235415,26,,Wyoming,0
0,Albemarle,"Albemarle, Virginia, US",32,US,0,51003,,1586178941000,38.02080697,-78.55481085,27,,Virginia,0
0,Alcorn,"Alcorn, Mississippi, US",6,US,0,28003,,1586178941000,34.88084463,-88.57996173,28,,Mississippi,0
0,Alexander,"Alexander, North Carolina, US",2,US,0,37003,,1586178941000,35.9223796,-81.17751948,29,,North Carolina,0
0,Alexandria,"Alexandria, Virginia, US",74,US,0,51510,,1586178941000,38.814003,-77.08183073,30,,Virginia,0
0,Allamakee,"Allamakee, Iowa, US",17,US,1,19005,,1586178941000,43.28383218,-91.37860922,31,,Iowa,0
0,Allegan,"Allegan, Michigan, US",14,US,0,26005,,1586178941000,42.59147037,-85.89102866,32,,Michigan,0
0,Allegany,"Allegany, Maryland, US",6,US,0,24001,,1586178941000,39.62357628,-78.69280486,33,,Maryland,0
0,Allegany,"Allegany, New York, US",16,US,1,36003,,1586178941000,42.25748406,-78.02750466,34,,New York,0
0,Alleghany,"Alleghany, North Carolina, US",2,US,0,37005,,1586178941000,36.49360862,-81.12857041,35,,North Carolina,0
0,Alleghany,"Alleghany, Virginia, US",2,US,0,51005,,1586178941000,37.78636074,-80.00222498,36,,Virginia,0
0,Allegheny,"Allegheny, Pennsylvania, US",605,US,4,42003,,1586178941000,40.46809875,-79.98167747,37,,Pennsylvania,0
0,Allen,"Allen, Indiana, US",63,US,2,18003,,1586178941000,41.09194313,-85.06800636,38,,Indiana,0
0,Allen,"Allen, Kentucky, US",2,US,0,21003,,1586178941000,36.75197631,-86.19457544,39,,Kentucky,0
0,Allen,"Allen, Louisiana, US",40,US,5,22003,,1586178941000,30.65385745,-92.82442028,40,,Louisiana,0
0,Allen,"Allen, Ohio, US",18,US,0,39003,,1586178941000,40.77285242,-84.10802343,41,,Ohio,0
0,Allendale,"Allendale, South Carolina, US",2,US,0,45005,,1586178941000,32.98837386,-81.35321066,42,,South Carolina,0
0,Alpine,"Alpine, California, US",1,US,0,06003,,1586178941000,38.59678594,-119.8223594,43,,California,0
0,Amador,"Amador, California, US",3,US,0,06005,,1586178941000,38.44583082,-120.65696,44,,California,0
0,Amelia,"Amelia, Virginia, US",6,US,0,51007,,1586178941000,37.34081025,-77.98584649,45,,Virginia,0
0,Amherst,"Amherst, Virginia, US",6,US,0,51009,,1586178941000,37.60308293,-79.14548696,46,,Virginia,0
0,Amite,"Amite, Mississippi, US",6,US,1,28005,,1586178941000,31.17467303,-90.80501621,47,,Mississippi,0
0,Anchorage,"Anchorage, Alaska, US",85,US,1,02020,,1586178941000,61.14998174,-149.1426986,48,,Alaska,0
0,Anderson,"Anderson, Kansas, US",0,US,0,20003,,1586178941000,38.21413251,-95.29272815,49,,Kansas,0
0,Anderson,"Anderson, Kentucky, US",3,US,1,21005,,1586178941000,38.00671029,-84.99171713,50,,Kentucky,0
0,Anderson,"Anderson, South Carolina, US",69,US,3,45007,,1586178941000,34.51828081,-82.63959517,51,,South Carolina,0
0,Anderson,"Anderson, Tennessee, US",10,US,0,47001,,1586178941000,36.12684348,-84.19965764,52,,Tennessee,0
0,Anderson,"Anderson, Texas, US",1,US,0,48001,,1586178941000,31.81534745,-95.65354823,53,,Texas,0
0,Andrews,"Andrews, Texas, US",6,US,0,48003,,1586178941000,32.30468633,-102.6376548,54,,Texas,0
0,Androscoggin,"Androscoggin, Maine, US",20,US,0,23001,,1586178941000,44.1664747,-70.20380627,55,,Maine,0
0,Angelina,"Angelina, Texas, US",10,US,0,48005,,1586178941000,31.25457347,-94.60901487,56,,Texas,0
0,Anne Arundel,"Anne Arundel, Maryland, US",319,US,6,24003,,1586178941000,39.00670238,-76.60329337,57,,Maryland,0
0,Anoka,"Anoka, Minnesota, US",36,US,0,27003,,1586178941000,45.27476015,-93.24604565,58,,Minnesota,0
0,Anson,"Anson, North Carolina, US",5,US,0,37007,,1586178941000,34.97403241,-80.09953279,59,,North Carolina,0
0,Antelope,"Antelope, Nebraska, US",1,US,0,31003,,1586178941000,42.17695516,-98.0666283,60,,Nebraska,0
0,Antrim,"Antrim, Michigan, US",4,US,0,26009,,1586178941000,44.99690221,-85.15503082,61,,Michigan,0
0,Apache,"Apache,Arizona,US",56,US,0,04001,,1586178941000,35.5313,-109.3783,62,,Arizona,0
0,Appanoose,"Appanoose, Iowa, US",1,US,2,19007,,1586178941000,40.74324454,-92.86865906,63,,Iowa,0
0,Appling,"Appling, Georgia, US",5,US,0,13001,,1586178941000,31.74847232,-82.28909114,64,,Georgia,0
0,Appomattox,"Appomattox, Virginia, US",0,US,0,51011,,1586178941000,37.37569884,-78.81340003,65,,Virginia,0
0,Aransas,"Aransas, Texas, US",1,US,0,48007,,1586178941000,28.10556197,-96.9995047,66,,Texas,0
0,Arapahoe,"Arapahoe, Colorado, US",608,US,13,08005,,1586178941000,39.64977461,-104.3353617,67,,Colorado,0
0,Archuleta,"Archuleta, Colorado, US",1,US,0,08007,,1586178941000,37.19474156,-107.0476867,68,,Colorado,0
0,Arenac,"Arenac, Michigan, US",3,US,0,26011,,1586178941000,44.0636262,-83.89277559,69,,Michigan,0
0,Arkansas,"Arkansas, Arkansas, US",1,US,0,05001,,1586178941000,34.29145151,-91.37277296,70,,Arkansas,0
0,Arlington,"Arlington, Virginia, US",181,US,2,51013,,1586178941000,38.8767675,-77.10139853,71,,Virginia,0
0,Armstrong,"Armstrong, Pennsylvania, US",12,US,0,42005,,1586178941000,40.81665618,-79.46290811,72,,Pennsylvania,0
0,Aroostook,"Aroostook, Maine, US",1,US,0,23003,,1586178941000,46.65926321,-68.59841248,73,,Maine,0
0,Ascension,"Ascension, Louisiana, US",286,US,11,22005,,1586178941000,30.20406249,-90.9132841,74,,Louisiana,0
0,Ashe,"Ashe, North Carolina, US",1,US,0,37009,,1586178941000,36.43296207,-81.49862729,75,,North Carolina,0
0,Ashland,"Ashland, Ohio, US",3,US,0,39005,,1586178941000,40.84772277,-82.27280781,76,,Ohio,0
0,Ashland,"Ashland, Wisconsin, US",1,US,0,55003,,1586178941000,46.31956891,-90.67837132,77,,Wisconsin,0
0,Ashley,"Ashley, Arkansas, US",1,US,0,05003,,1586178941000,33.19153461,-91.7698471,78,,Arkansas,0
0,Ashtabula,"Ashtabula, Ohio, US",12,US,0,39007,,1586178941000,41.70860332,-80.74830218,79,,Ohio,0
0,Asotin,"Asotin, Washington, US",3,US,0,53003,,1586178941000,46.18894415,-117.2022851,80,,Washington,0
0,Assumption,"Assumption, Louisiana, US",59,US,0,22007,,1586178941000,29.89946234,-91.06461642,81,,Louisiana,0
0,Atascosa,"Atascosa, Texas, US",2,US,0,48013,,1586178941000,28.89333001,-98.52730485,82,,Texas,0
0,Atchison,"Atchison, Kansas, US",2,US,0,20005,,1586178941000,39.53185661,-95.30870026,83,,Kansas,0
0,Atchison,"Atchison, Missouri, US",1,US,0,29005,,1586178941000,40.43238737,-95.42970639,84,,Missouri,0
0,Athens,"Athens, Ohio, US",3,US,1,39009,,1586178941000,39.33425634,-82.04278644,85,,Ohio,0
0,Atlantic,"Atlantic, New Jersey, US",121,US,1,34001,,1586178941000,39.47538693,-74.65848483,86,,New Jersey,0
0,Atoka,"Atoka, Oklahoma, US",1,US,0,40005,,1586178941000,34.37366573,-96.03802487,87,,Oklahoma,0
0,Attala,"Attala, Mississippi, US",15,US,0,28007,,1586178941000,33.08658803,-89.57838564,88,,Mississippi,0
0,Audubon,"Audubon, Iowa, US",1,US,0,19009,,1586178941000,41.6844628,-94.90581859,89,,Iowa,0
0,Auglaize,"Auglaize, Ohio, US",6,US,0,39011,,1586178941000,40.55998859,-84.2242143,90,,Ohio,0
0,Augusta,"Augusta, Virginia, US",8,US,0,51015,,1586178941000,38.16404586,-79.12461614,91,,Virginia,0
0,Aurora,"Aurora, South Dakota, US",1,US,0,46003,,1586178941000,43.71757685,-98.56050467,92,,South Dakota,0
0,Austin,"Austin, Texas, US",5,US,0,48015,,1586178941000,29.88548725,-96.27736949,93,,Texas,0
0,Autauga,"Autauga, Alabama, US",12,US,0,01001,,1586178941000,32.53952745,-86.64408227,94,,Alabama,0
0,Avoyelles,"Avoyelles, Louisiana, US",37,US,1,22009,,1586178941000,31.07796211,-92.00079449,95,,Louisiana,0
0,Baca,"Baca, Colorado, US",9,US,0,08009,,1586178941000,37.31940883,-102.5603223,96,,Colorado,0
0,Bacon,"Bacon, Georgia, US",7,US,0,13005,,1586178941000,31.55456473,-82.45936528,97,,Georgia,0
0,Baker,"Baker, Florida, US",12,US,0,12003,,1586178941000,30.33060121,-82.28467476,98,,Florida,0
0,Baker,"Baker, Georgia, US",5,US,1,13007,,1586178941000,31.32669878,-84.44218806,99,,Georgia,0
0,Baldwin,"Baldwin, Alabama, US",34,US,1,01003,,1586178941000,30.72774991,-87.72207058,100,,Alabama,0
0,Baldwin,"Baldwin, Georgia, US",15,US,1,13009,,1586178941000,33.06882326,-83.24701748,101,,Georgia,0
0,Baltimore,"Baltimore, Maryland, US",590,US,6,24005,,1586178941000,39.45784712,-76.62911955,102,,Maryland,0
0,Baltimore City,"Baltimore City, Maryland, US",394,US,7,24510,,1586178941000,39.30211911,-76.61151012,103,,Maryland,0
0,Bamberg,"Bamberg, South Carolina, US",5,US,0,45009,,1586178941000,33.21927586,-81.05659969,104,,South Carolina,0
0,Banks,"Banks, Georgia, US",3,US,0,13011,,1586178941000,34.35607081,-83.49644388,105,,Georgia,0
0,Bannock,"Bannock, Idaho, US",5,US,0,16005,,1586178941000,42.67002716,-112.2233311,106,,Idaho,0
0,Barbour,"Barbour, Alabama, US",2,US,0,01005,,1586178941000,31.868263,-85.3871286,107,,Alabama,0
0,Barbour,"Barbour, West Virginia, US",2,US,0,54001,,1586178941000,39.1307219,-80.00350858,108,,West Virginia,0
0,Barnes,"Barnes, North Dakota, US",2,US,0,38003,,1586178941000,46.93579637,-98.06605978,109,,North Dakota,0
0,Barnstable,"Barnstable, Massachusetts, US",347,US,6,25001,,1586178941000,41.72980578,-70.28854339,110,,Massachusetts,0
0,Barnwell,"Barnwell, South Carolina, US",3,US,0,45011,,1586178941000,33.26679302,-81.43584352,111,,South Carolina,0
0,Barren,"Barren, Kentucky, US",0,US,0,21009,,1586178941000,36.96469836,-85.93338945,112,,Kentucky,0
0,Barron,"Barron, Wisconsin, US",4,US,0,55005,,1586178941000,45.42372701,-91.84833627,113,,Wisconsin,0
0,Barrow,"Barrow, Georgia, US",25,US,2,13013,,1586178941000,33.99148694,-83.71436292,114,,Georgia,0
0,Barry,"Barry, Michigan, US",6,US,0,26015,,1586178941000,42.59513984,-85.30834519,115,,Michigan,0
0,Barry,"Barry, Missouri, US",1,US,0,29009,,1586178941000,36.70978521,-93.82919888,116,,Missouri,0
0,Bartholomew,"Bartholomew, Indiana, US",54,US,0,18005,,1586178941000,39.20744865,-85.89558181,117,,Indiana,0
0,Barton,"Barton, Kansas, US",3,US,0,20009,,1586178941000,38.47889676,-98.75636726,118,,Kansas,0
0,Bartow,"Bartow, Georgia, US",160,US,7,13015,,1586178941000,34.23732119,-84.83887523,119,,Georgia,0
0,Bastrop,"Bastrop, Texas, US",10,US,0,48021,,1586178941000,30.10370699,-97.31206354,120,,Texas,0
0,Bates,"Bates, Missouri, US",3,US,0,29013,,1586178941000,38.25271289,-94.34113157,121,,Missouri,0
0,Bath,"Bath, Kentucky, US",1,US,0,21011,,1586178941000,38.14735938,-83.74588932,122,,Kentucky,0
0,Bath,"Bath, Virginia, US",0,US,0,51017,,1586178941000,38.05852573,-79.73912095,123,,Virginia,0
0,Baxter,"Baxter, Arkansas, US",1,US,0,05005,,1586178941000,36.28784385,-92.33782872,124,,Arkansas,0
0,Bay,"Bay, Florida, US",24,US,1,12005,,1586178941000,30.26548745,-85.62122584,125,,Florida,0
0,Bay,"Bay, Michigan, US",30,US,0,26017,,1586178941000,43.70639106,-83.98731479,126,,Michigan,0
0,Bayfield,"Bayfield, Wisconsin, US",3,US,0,55007,,1586178941000,46.52868768,-91.19716729,127,,Wisconsin,0
0,Beadle,"Beadle, South Dakota, US",21,US,1,46005,,1586178941000,44.41464384,-98.27858469,128,,South Dakota,0
0,Beaufort,"Beaufort, North Carolina, US",9,US,0,37013,,1586178941000,35.48531943,-76.84325809,129,,North Carolina,0
0,Beaufort,"Beaufort, South Carolina, US",156,US,4,45013,,1586178941000,32.39226291,-80.72619758,130,,South Carolina,0
0,Beauregard,"Beauregard, Louisiana, US",19,US,0,22011,,1586178941000,30.64836518,-93.34173616,131,,Louisiana,0
0,Beaver,"Beaver, Pennsylvania, US",84,US,6,42007,,1586178941000,40.6825484,-80.34921611,132,,Pennsylvania,0
0,Beaverhead,"Beaverhead, Montana, US",1,US,0,30001,,1586178941000,45.13434354,-112.8984694,133,,Montana,0
0,Beckham,"Beckham, Oklahoma, US",1,US,0,40009,,1586178941000,35.26862449,-99.68128023,134,,Oklahoma,0
0,Bedford,"Bedford, Pennsylvania, US",4,US,0,42009,,1586178941000,40.00522157,-78.48998442,135,,Pennsylvania,0
0,Bedford,"Bedford, Tennessee, US",8,US,0,47003,,1586178941000,35.51123746,-86.45549096,136,,Tennessee,0
0,Bedford,"Bedford, Virginia, US",4,US,0,51019,,1586178941000,37.3080028,-79.5281964,137,,Virginia,0
0,Belknap,"Belknap, New Hampshire, US",17,US,0,33001,,1586178941000,43.51637314,-71.41684235,138,,New Hampshire,0
0,Bell,"Bell, Texas, US",58,US,1,48027,,1586178941000,31.03736027,-97.4785025,139,,Texas,0
0,Belmont,"Belmont, Ohio, US",20,US,0,39013,,1586178941000,40.01625942,-80.9924051,140,,Ohio,0
0,Beltrami,"Beltrami, Minnesota, US",6,US,0,27007,,1586178941000,47.97373527,-94.93732139,141,,Minnesota,0
0,Ben Hill,"Ben Hill, Georgia, US",4,US,0,13017,,1586178941000,31.76095874,-83.22145359,142,,Georgia,0
0,Bennington,"Bennington, Vermont, US",24,US,0,50003,,1586178941000,43.03519828,-73.09048868,143,,Vermont,0
0,Benton,"Benton, Arkansas, US",42,US,0,05007,,1586178941000,36.33644656,-94.25680817,144,,Arkansas,0
0,Benton,"Benton, Indiana, US",0,US,0,18007,,1586178941000,40.60626947,-87.31093999,145,,Indiana,0
0,Benton,"Benton, Iowa, US",9,US,0,19011,,1586178941000,42.08011739,-92.06463573,146,,Iowa,0
0,Benton,"Benton, Minnesota, US",1,US,0,27009,,1586178941000,45.69804958,-93.99514135,147,,Minnesota,0
0,Benton,"Benton, Mississippi, US",5,US,0,28009,,1586178941000,34.81681228,-89.18945516,148,,Mississippi,0
0,Benton,"Benton, Missouri, US",3,US,0,29015,,1586178941000,38.29503305,-93.28756116,149,,Missouri,0
0,Benton,"Benton, Oregon, US",19,US,1,41003,,1586178941000,44.49167306,-123.4316987,150,,Oregon,0
0,Benton,"Benton, Tennessee, US",4,US,0,47005,,1586178941000,36.07110411,-88.06849355,151,,Tennessee,0
0,Benton,"Benton, Washington, US",166,US,13,53005,,1586178941000,46.23946995,-119.5120834,152,,Washington,0
0,Benzie,"Benzie, Michigan, US",1,US,0,26019,,1586178941000,44.63899297,-86.01608482,153,,Michigan,0
0,Bergen,"Bergen, New Jersey, US",6187,US,189,34003,,1586178941000,40.96010917,-74.07164325,154,,New Jersey,0
0,Berkeley,"Berkeley, South Carolina, US",46,US,0,45015,,1586178941000,33.20222596,-79.94654523,155,,South Carolina,0
0,Berkeley,"Berkeley, West Virginia, US",54,US,0,54003,,1586178941000,39.46704621,-78.02414609,156,,West Virginia,0
0,Berks,"Berks, Pennsylvania, US",276,US,3,42011,,1586178941000,40.41570541,-75.92457766,157,,Pennsylvania,0
0,Berkshire,"Berkshire, Massachusetts, US",258,US,11,25003,,1586178941000,42.37428441,-73.20524838,158,,Massachusetts,0
0,Bernalillo,"Bernalillo, New Mexico, US",246,US,7,35001,,1586178941000,35.05163625,-106.6703554,159,,New Mexico,0
0,Berrien,"Berrien, Georgia, US",3,US,0,13019,,1586178941000,31.27590016,-83.2252992,160,,Georgia,0
0,Berrien,"Berrien, Michigan, US",58,US,1,26021,,1586178941000,41.95447397,-86.4131308,161,,Michigan,0
0,Bertie,"Bertie, North Carolina, US",7,US,1,37015,,1586178941000,36.0688473,-76.96545943,162,,North Carolina,0
0,Bexar,"Bexar, Texas, US",410,US,12,48029,,1586178941000,29.44928723,-98.52019748,163,,Texas,0
0,Bibb,"Bibb, Alabama, US",7,US,0,01007,,1586178941000,32.99642064,-87.1251146,164,,Alabama,0
0,Bibb,"Bibb, Georgia, US",39,US,1,13021,,1586178941000,32.80904227,-83.70489165,165,,Georgia,0
0,Bienville,"Bienville, Louisiana, US",12,US,1,22013,,1586178941000,32.34569994,-93.05398492,166,,Louisiana,0
0,Big Stone,"Big Stone, Minnesota, US",1,US,0,27011,,1586178941000,45.42712824,-96.41403739,167,,Minnesota,0
0,Bingham,"Bingham, Idaho, US",2,US,0,16011,,1586178941000,43.2167288,-112.3978437,168,,Idaho,0
0,Black Hawk,"Black Hawk, Iowa, US",12,US,0,19013,,1586178941000,42.4704581,-92.30524729,169,,Iowa,0
0,Blackford,"Blackford, Indiana, US",3,US,0,18009,,1586178941000,40.47388153,-85.32499702,170,,Indiana,0
0,Bladen,"Bladen, North Carolina, US",1,US,0,37017,,1586178941000,34.61296243,-78.56180059,171,,North Carolina,0
0,Blaine,"Blaine, Idaho, US",410,US,2,16013,,1586178941000,43.4085812,-113.9752658,172,,Idaho,0
0,Blair,"Blair, Pennsylvania, US",5,US,0,42013,,1586178941000,40.47961444,-78.34917412,173,,Pennsylvania,0
0,Blanco,"Blanco, Texas, US",2,US,0,48031,,1586178941000,30.26640707,-98.3999852,174,,Texas,0
0,Bland,"Bland, Virginia, US",0,US,0,51021,,1586178941000,37.13128068,-81.13599391,175,,Virginia,0
0,Bleckley,"Bleckley, Georgia, US",1,US,0,13023,,1586178941000,32.43829035,-83.33035166,176,,Georgia,0
0,Bledsoe,"Bledsoe, Tennessee, US",3,US,0,47007,,1586178941000,35.59942968,-85.20611967,177,,Tennessee,0
0,Blount,"Blount, Alabama, US",10,US,0,01009,,1586178941000,33.98210918,-86.56790593,178,,Alabama,0
0,Blount,"Blount, Tennessee, US",36,US,0,47009,,1586178941000,35.68938198,-83.92847788,179,,Tennessee,0
0,Blue Earth,"Blue Earth, Minnesota, US",15,US,0,27013,,1586178941000,44.03554215,-94.06699781,180,,Minnesota,0
0,Bolivar,"Bolivar, Mississippi, US",45,US,2,28011,,1586178941000,33.79696941,-90.87372121,181,,Mississippi,0
0,Bollinger,"Bollinger, Missouri, US",1,US,0,29017,,1586178941000,37.32449052,-90.02725304,182,,Missouri,0
0,Bon Homme,"Bon Homme, South Dakota, US",1,US,0,46009,,1586178941000,42.98914167,-97.88592746,183,,South Dakota,0
0,Bond,"Bond, Illinois, US",3,US,0,17005,,1586178941000,38.88829622,-89.43534887,184,,Illinois,0
0,Bonner,"Bonner, Idaho, US",2,US,0,16017,,1586178941000,48.29996017,-116.6017932,185,,Idaho,0
0,Bonneville,"Bonneville, Idaho, US",6,US,0,16019,,1586178941000,43.38713372,-111.6161537,186,,Idaho,0
0,Boone,"Boone, Arkansas, US",1,US,0,05009,,1586178941000,36.3084504,-93.09374925,187,,Arkansas,0
0,Boone,"Boone, Illinois, US",3,US,0,17007,,1586178941000,42.32359279,-88.82345779,188,,Illinois,0
0,Boone,"Boone, Indiana, US",57,US,1,18011,,1586178941000,40.0509304,-86.46841646,189,,Indiana,0
0,Boone,"Boone, Iowa, US",3,US,0,19015,,1586178941000,42.03657094,-93.9313999,190,,Iowa,0
0,Boone,"Boone, Kentucky, US",12,US,1,21015,,1586178941000,38.97065142,-84.72615357,191,,Kentucky,0
0,Boone,"Boone, Missouri, US",76,US,1,29019,,1586178941000,38.99186229,-92.30723575,192,,Missouri,0
0,Bossier,"Bossier, Louisiana, US",133,US,3,22015,,1586178941000,32.67932307,-93.60460152,193,,Louisiana,0
0,Botetourt,"Botetourt, Virginia, US",15,US,0,51023,,1586178941000,37.55531756,-79.80982182,194,,Virginia,0
0,Boulder,"Boulder, Colorado, US",177,US,3,08013,,1586178941000,40.09313619,-105.3546767,195,,Colorado,0
0,Bourbon,"Bourbon, Kansas, US",4,US,0,20011,,1586178941000,37.85508555,-94.84865997,196,,Kansas,0
0,Bourbon,"Bourbon, Kentucky, US",4,US,1,21017,,1586178941000,38.2054607,-84.21827874,197,,Kentucky,0
0,Bowie,"Bowie, Texas, US",17,US,1,48037,,1586178941000,33.44626922,-94.41834132,198,,Texas,0
0,Box Elder,"Box Elder, Utah, US",10,US,0,49003,,1586178941000,41.52106798,-113.0832816,199,,Utah,0
0,Boyd,"Boyd, Kentucky, US",13,US,1,21019,,1586178941000,38.36176608,-82.68652187,200,,Kentucky,0
0,Boyle,"Boyle, Kentucky, US",7,US,0,21021,,1586178941000,37.62680923,-84.8633779,201,,Kentucky,0
0,Bracken,"Bracken, Kentucky, US",1,US,0,21023,,1586178941000,38.69158994,-84.08532444,202,,Kentucky,0
0,Bradford,"Bradford, Florida, US",7,US,0,12007,,1586178941000,29.95079741,-82.16611613,203,,Florida,0
0,Bradford,"Bradford, Pennsylvania, US",10,US,0,42015,,1586178941000,41.78869215,-76.51570822,204,,Pennsylvania,0
0,Bradley,"Bradley, Arkansas, US",4,US,0,05011,,1586178941000,33.46755808,-92.15980837,205,,Arkansas,0
0,Bradley,"Bradley, Tennessee, US",21,US,0,47011,,1586178941000,35.15739424,-84.857186,206,,Tennessee,0
0,Branch,"Branch, Michigan, US",13,US,1,26023,,1586178941000,41.91600556,-85.05929476,207,,Michigan,0
0,Brazoria,"Brazoria, Texas, US",144,US,1,48039,,1586178941000,29.18757369,-95.44563172,208,,Texas,0
0,Brazos,"Brazos, Texas, US",94,US,6,48041,,1586178941000,30.6636448,-96.30205577,209,,Texas,0
0,Breathitt,"Breathitt, Kentucky, US",1,US,0,21025,,1586178941000,37.52333168,-83.31959161,210,,Kentucky,0
0,Breckinridge,"Breckinridge, Kentucky, US",2,US,0,21027,,1586178941000,37.77377239,-86.42885017,211,,Kentucky,0
0,Bremer,"Bremer, Iowa, US",2,US,0,19017,,1586178941000,42.77461496,-92.31795937,212,,Iowa,0
0,Brevard,"Brevard, Florida, US",79,US,0,12009,,1586178941000,28.29409504,-80.73091022,213,,Florida,0
0,Bristol,"Bristol, Massachusetts, US",659,US,8,25005,,1586178941000,41.79228404,-71.10872211,214,,Massachusetts,0
0,Bristol,"Bristol, Rhode Island, US",25,US,0,44001,,1586178941000,41.71018079,-71.28652315,215,,Rhode Island,0
0,Bristol,"Bristol, Virginia, US",1,US,0,51520,,1586178941000,36.6163024,-82.16359122,216,,Virginia,0
0,Broadwater,"Broadwater, Montana, US",4,US,0,30007,,1586178941000,46.33277565,-111.4955813,217,,Montana,0
0,Brookings,"Brookings, South Dakota, US",3,US,0,46011,,1586178941000,44.36974375,-96.79079945,218,,South Dakota,0
0,Brooks,"Brooks, Georgia, US",6,US,0,13027,,1586178941000,30.83922642,-83.58303423,219,,Georgia,0
0,Broome,"Broome, New York, US",71,US,5,36007,,1586178941000,42.15903158,-75.81326086,220,,New York,0
0,Broomfield,"Broomfield, Colorado, US",50,US,2,08014,,1586178941000,39.95998787,-105.0566324,221,,Colorado,0
0,Broward,"Broward, Florida, US",1886,US,40,12011,,1586178941000,26.15184651,-80.48725556,222,,Florida,0
0,Brown,"Brown, Indiana, US",5,US,0,18013,,1586178941000,39.19605589,-86.22868909,223,,Indiana,0
0,Brown,"Brown, Minnesota, US",3,US,0,27015,,1586178941000,44.24205652,-94.72562874,224,,Minnesota,0
0,Brown,"Brown, Ohio, US",3,US,1,39015,,1586178941000,38.93416837,-83.86788395,225,,Ohio,0
0,Brown,"Brown, South Dakota, US",9,US,0,46013,,1586178941000,45.58994323,-98.35165355,226,,South Dakota,0
0,Brown,"Brown, Texas, US",6,US,0,48049,,1586178941000,31.77430356,-98.99907113,227,,Texas,0
0,Brown,"Brown, Wisconsin, US",29,US,0,55009,,1586178941000,44.4526553,-88.00411844,228,,Wisconsin,0
0,Brunswick,"Brunswick, North Carolina, US",24,US,1,37019,,1586178941000,34.070565,-78.22814204,229,,North Carolina,0
0,Brunswick,"Brunswick, Virginia, US",1,US,0,51025,,1586178941000,36.76366949,-77.8593436,230,,Virginia,0
0,Bryan,"Bryan, Georgia, US",17,US,1,13029,,1586178941000,32.00979311,-81.44002948,231,,Georgia,0
0,Bryan,"Bryan, Oklahoma, US",3,US,0,40013,,1586178941000,33.96472458,-96.25903472,232,,Oklahoma,0
